unique_id,Lexicalization,wh_type,Verb,Length,Matrix,Emb_subj,Wh1,Emb_verb,Emb2_subj,Wh2,Emb2_verb,Emb2_object,sentence
108061,8,adj,怕,short,侦探想知道,售货员,为什么,怕,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么怕飞行员羞辱了卡车司机。
108062,8,adj,怕,long,侦探想知道,售货员,,怕,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员怕飞行员为什么羞辱了卡车司机。
108071,8,adj,喜欢,short,侦探想知道,售货员,为什么,喜欢,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么喜欢飞行员羞辱了卡车司机。
108072,8,adj,喜欢,long,侦探想知道,售货员,,喜欢,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员喜欢飞行员为什么羞辱了卡车司机。
108081,8,adj,记得,short,侦探想知道,售货员,为什么,记得,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么记得飞行员羞辱了卡车司机。
108082,8,adj,记得,long,侦探想知道,售货员,,记得,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员记得飞行员为什么羞辱了卡车司机。
108091,8,adj,猜,short,侦探想知道,售货员,为什么,猜,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么猜飞行员羞辱了卡车司机。
108092,8,adj,猜,long,侦探想知道,售货员,,猜,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员猜飞行员为什么羞辱了卡车司机。
108101,8,adj,假装,short,侦探想知道,售货员,为什么,假装,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么假装飞行员羞辱了卡车司机。
108102,8,adj,假装,long,侦探想知道,售货员,,假装,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员假装飞行员为什么羞辱了卡车司机。
108111,8,adj,害怕,short,侦探想知道,售货员,为什么,害怕,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么害怕飞行员羞辱了卡车司机。
108112,8,adj,害怕,long,侦探想知道,售货员,,害怕,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员害怕飞行员为什么羞辱了卡车司机。
108121,8,adj,感觉,short,侦探想知道,售货员,为什么,感觉,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么感觉飞行员羞辱了卡车司机。
108122,8,adj,感觉,long,侦探想知道,售货员,,感觉,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员感觉飞行员为什么羞辱了卡车司机。
108131,8,adj,认为,short,侦探想知道,售货员,为什么,认为,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么认为飞行员羞辱了卡车司机。
108132,8,adj,认为,long,侦探想知道,售货员,,认为,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员认为飞行员为什么羞辱了卡车司机。
108141,8,adj,写,short,侦探想知道,售货员,为什么,写,飞行员,,羞辱了,卡车司机,侦探想知道售货员为什么写飞行员羞辱了卡车司机。
108142,8,adj,写,long,侦探想知道,售货员,,写,飞行员,为什么,羞辱了,卡车司机,侦探想知道售货员写飞行员为什么羞辱了卡车司机。
109011,9,adj,说,short,将军想知道,间谍,为什么,说,士兵,,跟踪了,总统,将军想知道间谍为什么说士兵跟踪了总统。
109012,9,adj,说,long,将军想知道,间谍,,说,士兵,为什么,跟踪了,总统,将军想知道间谍说士兵为什么跟踪了总统。
109021,9,adj,觉得,short,将军想知道,间谍,为什么,觉得,士兵,,跟踪了,总统,将军想知道间谍为什么觉得士兵跟踪了总统。
109022,9,adj,觉得,long,将军想知道,间谍,,觉得,士兵,为什么,跟踪了,总统,将军想知道间谍觉得士兵为什么跟踪了总统。
109031,9,adj,希望,short,将军想知道,间谍,为什么,希望,士兵,,跟踪了,总统,将军想知道间谍为什么希望士兵跟踪了总统。
109032,9,adj,希望,long,将军想知道,间谍,,希望,士兵,为什么,跟踪了,总统,将军想知道间谍希望士兵为什么跟踪了总统。
109041,9,adj,说明,short,将军想知道,间谍,为什么,说明,士兵,,跟踪了,总统,将军想知道间谍为什么说明士兵跟踪了总统。
109042,9,adj,说明,long,将军想知道,间谍,,说明,士兵,为什么,跟踪了,总统,将军想知道间谍说明士兵为什么跟踪了总统。
109051,9,adj,想,short,将军想知道,间谍,为什么,想,士兵,,跟踪了,总统,将军想知道间谍为什么想士兵跟踪了总统。
109052,9,adj,想,long,将军想知道,间谍,,想,士兵,为什么,跟踪了,总统,将军想知道间谍想士兵为什么跟踪了总统。
109061,9,adj,怕,short,将军想知道,间谍,为什么,怕,士兵,,跟踪了,总统,将军想知道间谍为什么怕士兵跟踪了总统。
109062,9,adj,怕,long,将军想知道,间谍,,怕,士兵,为什么,跟踪了,总统,将军想知道间谍怕士兵为什么跟踪了总统。
109071,9,adj,喜欢,short,将军想知道,间谍,为什么,喜欢,士兵,,跟踪了,总统,将军想知道间谍为什么喜欢士兵跟踪了总统。
109072,9,adj,喜欢,long,将军想知道,间谍,,喜欢,士兵,为什么,跟踪了,总统,将军想知道间谍喜欢士兵为什么跟踪了总统。
109081,9,adj,记得,short,将军想知道,间谍,为什么,记得,士兵,,跟踪了,总统,将军想知道间谍为什么记得士兵跟踪了总统。
109082,9,adj,记得,long,将军想知道,间谍,,记得,士兵,为什么,跟踪了,总统,将军想知道间谍记得士兵为什么跟踪了总统。
109091,9,adj,猜,short,将军想知道,间谍,为什么,猜,士兵,,跟踪了,总统,将军想知道间谍为什么猜士兵跟踪了总统。
109092,9,adj,猜,long,将军想知道,间谍,,猜,士兵,为什么,跟踪了,总统,将军想知道间谍猜士兵为什么跟踪了总统。
109101,9,adj,假装,short,将军想知道,间谍,为什么,假装,士兵,,跟踪了,总统,将军想知道间谍为什么假装士兵跟踪了总统。
109102,9,adj,假装,long,将军想知道,间谍,,假装,士兵,为什么,跟踪了,总统,将军想知道间谍假装士兵为什么跟踪了总统。
109111,9,adj,害怕,short,将军想知道,间谍,为什么,害怕,士兵,,跟踪了,总统,将军想知道间谍为什么害怕士兵跟踪了总统。
109112,9,adj,害怕,long,将军想知道,间谍,,害怕,士兵,为什么,跟踪了,总统,将军想知道间谍害怕士兵为什么跟踪了总统。
109121,9,adj,感觉,short,将军想知道,间谍,为什么,感觉,士兵,,跟踪了,总统,将军想知道间谍为什么感觉士兵跟踪了总统。
109122,9,adj,感觉,long,将军想知道,间谍,,感觉,士兵,为什么,跟踪了,总统,将军想知道间谍感觉士兵为什么跟踪了总统。
109131,9,adj,认为,short,将军想知道,间谍,为什么,认为,士兵,,跟踪了,总统,将军想知道间谍为什么认为士兵跟踪了总统。
109132,9,adj,认为,long,将军想知道,间谍,,认为,士兵,为什么,跟踪了,总统,将军想知道间谍认为士兵为什么跟踪了总统。
109141,9,adj,写,short,将军想知道,间谍,为什么,写,士兵,,跟踪了,总统,将军想知道间谍为什么写士兵跟踪了总统。
109142,9,adj,写,long,将军想知道,间谍,,写,士兵,为什么,跟踪了,总统,将军想知道间谍写士兵为什么跟踪了总统。
110011,10,adj,说,short,导游想知道,外国人,为什么,说,保安,,袭击了,商贩,导游想知道外国人为什么说保安袭击了商贩。
110012,10,adj,说,long,导游想知道,外国人,,说,保安,为什么,袭击了,商贩,导游想知道外国人说保安为什么袭击了商贩。
110021,10,adj,觉得,short,导游想知道,外国人,为什么,觉得,保安,,袭击了,商贩,导游想知道外国人为什么觉得保安袭击了商贩。
110022,10,adj,觉得,long,导游想知道,外国人,,觉得,保安,为什么,袭击了,商贩,导游想知道外国人觉得保安为什么袭击了商贩。
110031,10,adj,希望,short,导游想知道,外国人,为什么,希望,保安,,袭击了,商贩,导游想知道外国人为什么希望保安袭击了商贩。
110032,10,adj,希望,long,导游想知道,外国人,,希望,保安,为什么,袭击了,商贩,导游想知道外国人希望保安为什么袭击了商贩。
110041,10,adj,说明,short,导游想知道,外国人,为什么,说明,保安,,袭击了,商贩,导游想知道外国人为什么说明保安袭击了商贩。
110042,10,adj,说明,long,导游想知道,外国人,,说明,保安,为什么,袭击了,商贩,导游想知道外国人说明保安为什么袭击了商贩。
110051,10,adj,想,short,导游想知道,外国人,为什么,想,保安,,袭击了,商贩,导游想知道外国人为什么想保安袭击了商贩。
110052,10,adj,想,long,导游想知道,外国人,,想,保安,为什么,袭击了,商贩,导游想知道外国人想保安为什么袭击了商贩。
110061,10,adj,怕,short,导游想知道,外国人,为什么,怕,保安,,袭击了,商贩,导游想知道外国人为什么怕保安袭击了商贩。
110062,10,adj,怕,long,导游想知道,外国人,,怕,保安,为什么,袭击了,商贩,导游想知道外国人怕保安为什么袭击了商贩。
110071,10,adj,喜欢,short,导游想知道,外国人,为什么,喜欢,保安,,袭击了,商贩,导游想知道外国人为什么喜欢保安袭击了商贩。
110072,10,adj,喜欢,long,导游想知道,外国人,,喜欢,保安,为什么,袭击了,商贩,导游想知道外国人喜欢保安为什么袭击了商贩。
110081,10,adj,记得,short,导游想知道,外国人,为什么,记得,保安,,袭击了,商贩,导游想知道外国人为什么记得保安袭击了商贩。
110082,10,adj,记得,long,导游想知道,外国人,,记得,保安,为什么,袭击了,商贩,导游想知道外国人记得保安为什么袭击了商贩。
110091,10,adj,猜,short,导游想知道,外国人,为什么,猜,保安,,袭击了,商贩,导游想知道外国人为什么猜保安袭击了商贩。
110092,10,adj,猜,long,导游想知道,外国人,,猜,保安,为什么,袭击了,商贩,导游想知道外国人猜保安为什么袭击了商贩。
110101,10,adj,假装,short,导游想知道,外国人,为什么,假装,保安,,袭击了,商贩,导游想知道外国人为什么假装保安袭击了商贩。
110102,10,adj,假装,long,导游想知道,外国人,,假装,保安,为什么,袭击了,商贩,导游想知道外国人假装保安为什么袭击了商贩。
110111,10,adj,害怕,short,导游想知道,外国人,为什么,害怕,保安,,袭击了,商贩,导游想知道外国人为什么害怕保安袭击了商贩。
110112,10,adj,害怕,long,导游想知道,外国人,,害怕,保安,为什么,袭击了,商贩,导游想知道外国人害怕保安为什么袭击了商贩。
110121,10,adj,感觉,short,导游想知道,外国人,为什么,感觉,保安,,袭击了,商贩,导游想知道外国人为什么感觉保安袭击了商贩。
110122,10,adj,感觉,long,导游想知道,外国人,,感觉,保安,为什么,袭击了,商贩,导游想知道外国人感觉保安为什么袭击了商贩。
110131,10,adj,认为,short,导游想知道,外国人,为什么,认为,保安,,袭击了,商贩,导游想知道外国人为什么认为保安袭击了商贩。
110132,10,adj,认为,long,导游想知道,外国人,,认为,保安,为什么,袭击了,商贩,导游想知道外国人认为保安为什么袭击了商贩。
110141,10,adj,写,short,导游想知道,外国人,为什么,写,保安,,袭击了,商贩,导游想知道外国人为什么写保安袭击了商贩。
110142,10,adj,写,long,导游想知道,外国人,,写,保安,为什么,袭击了,商贩,导游想知道外国人写保安为什么袭击了商贩。
111011,11,adj,说,short,政客想知道,医生,为什么,说,护士,,推倒了,男孩,政客想知道医生为什么说护士推倒了男孩。
111012,11,adj,说,long,政客想知道,医生,,说,护士,为什么,推倒了,男孩,政客想知道医生说护士为什么推倒了男孩。
111021,11,adj,觉得,short,政客想知道,医生,为什么,觉得,护士,,推倒了,男孩,政客想知道医生为什么觉得护士推倒了男孩。
111022,11,adj,觉得,long,政客想知道,医生,,觉得,护士,为什么,推倒了,男孩,政客想知道医生觉得护士为什么推倒了男孩。
111031,11,adj,希望,short,政客想知道,医生,为什么,希望,护士,,推倒了,男孩,政客想知道医生为什么希望护士推倒了男孩。
111032,11,adj,希望,long,政客想知道,医生,,希望,护士,为什么,推倒了,男孩,政客想知道医生希望护士为什么推倒了男孩。
111041,11,adj,说明,short,政客想知道,医生,为什么,说明,护士,,推倒了,男孩,政客想知道医生为什么说明护士推倒了男孩。
111042,11,adj,说明,long,政客想知道,医生,,说明,护士,为什么,推倒了,男孩,政客想知道医生说明护士为什么推倒了男孩。
