workerid,proliferate.condition,condition_alt,condition_cop,condition_gram,condition_loc,conj1,conj2,first_response_value,item_number,item_type,predicate,response,sentence_id,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
174,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],22,Yes,,1,2,1. 70,Male,english,,Chrome,Windows,768,1366,12.70751667,
228,condition1,,,,,,,,practice_good,practice_good,,0.59,,0,0,[],34,Yes,,3,1,5,Male,English,no,Chrome,Windows,1080,1920,5.712616667,
228,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],34,Yes,,3,1,5,Male,English,no,Chrome,Windows,1080,1920,5.712616667,
200,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],26,Yes,,3,1,$2 ,Male,English,no,Chrome,Windows,1080,1920,5.4514,
200,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],26,Yes,,3,1,$2 ,Male,English,no,Chrome,Windows,1080,1920,5.4514,
34,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],24,No,,3,2,3,Female,English,n/a,Chrome,Windows,1080,1920,3.742783333,
34,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],24,No,,3,2,3,Female,English,n/a,Chrome,Windows,1080,1920,3.742783333,
92,condition1,,,,,,,,practice_good,practice_good,,0.94,,0,0,[],55,Yes,,2,1,yes,Female,English,no,Chrome,Windows,893,1587,7.609383333,
92,condition1,,,,,,,,practice_bad,practice_bad,,0.06,,0,0,[],55,Yes,,2,1,yes,Female,English,no,Chrome,Windows,893,1587,7.609383333,
206,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],30,Yes,,1,2,Yes,Female,English,"There was one typo in one of the sentences for the word ""writing""",Chrome,Linux,852,1517,6.778716667,
206,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],30,Yes,,1,2,Yes,Female,English,"There was one typo in one of the sentences for the word ""writing""",Chrome,Linux,852,1517,6.778716667,
72,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],31,Yes,,3,1,$2.00 ,Male,English,No.,Chrome,Windows,1080,1920,5.511466667,
72,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],31,Yes,,3,1,$2.00 ,Male,English,No.,Chrome,Windows,1080,1920,5.511466667,
113,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],47,Yes,,2,2,2,Male,English,No,Chrome,Windows,982,1746,11.63436667,
113,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],47,Yes,,2,2,2,Male,English,No,Chrome,Windows,982,1746,11.63436667,
169,condition1,,,,,,,,practice_good,practice_good,,0.75,,0,0,[],21,Yes,,1,2,yes,Other,,no,Chrome,Windows,1080,1920,1.481483333,
169,condition1,,,,,,,,practice_bad,practice_bad,,0.39,,0,0,[],21,Yes,,1,2,yes,Other,,no,Chrome,Windows,1080,1920,1.481483333,
255,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],21,Yes,,3,2,,Female,English,,Chrome,Windows,960,1536,6.931766667,
255,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],21,Yes,,3,2,,Female,English,,Chrome,Windows,960,1536,6.931766667,
107,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],29,Yes,was fine. thanks,3,1,3,Female,english,no problems,Chrome,Mac,900,1440,8.068533333,
107,condition1,,,,,,,,practice_bad,practice_bad,,0.05,,0,0,[],29,Yes,was fine. thanks,3,1,3,Female,english,no problems,Chrome,Mac,900,1440,8.068533333,
241,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],34,Yes,,4,2,$1.50 ,Female,English,None,Firefox,Windows,864,1536,6.46135,
241,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],34,Yes,,4,2,$1.50 ,Female,English,None,Firefox,Windows,864,1536,6.46135,
28,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],31,Yes,,1,2,2,Female,english,no,Chrome,Windows,1080,1920,6.464666667,
28,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],31,Yes,,1,2,2,Female,english,no,Chrome,Windows,1080,1920,6.464666667,
123,condition1,,,,,,,,practice_good,practice_good,,0.76,,0,0,[],33,Yes,,1,1,"Not as much as id like, but not horrible",Male,English ,,Firefox,Windows,1440,2560,4.345283333,
123,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],33,Yes,,1,1,"Not as much as id like, but not horrible",Male,English ,,Firefox,Windows,1440,2560,4.345283333,
74,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],22,Yes,,1,1,$4.00 ,Male,English,No,Chrome,Windows,1080,1920,12.06258333,
74,condition1,,,,,,,,practice_bad,practice_bad,,0.04,,0,0,[],22,Yes,,1,1,$4.00 ,Male,English,No,Chrome,Windows,1080,1920,12.06258333,
61,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],25,Yes,,4,1,$1.50 ,Female,English,n/a,Chrome,Mac,956,1470,6.951483333,
61,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],25,Yes,,4,1,$1.50 ,Female,English,n/a,Chrome,Mac,956,1470,6.951483333,
177,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],32,Yes,,2,1,2,Male,English,no,Chrome,Windows,1920,1080,5.146283333,
177,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],32,Yes,,2,1,2,Male,English,no,Chrome,Windows,1920,1080,5.146283333,
239,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],,Yes,,3,2,2,Female,english,,Chrome,Windows,1080,1920,8.296133333,
239,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],,Yes,,3,2,2,Female,english,,Chrome,Windows,1080,1920,8.296133333,
127,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],21,Yes,"Accidentally rated 1 sentence in the middle when it was clearly broken english, it was a miss-click.",1,1,$3-$5,Male,English,,Chrome,Windows,1080,1920,18.63665,
127,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],21,Yes,"Accidentally rated 1 sentence in the middle when it was clearly broken english, it was a miss-click.",1,1,$3-$5,Male,English,,Chrome,Windows,1080,1920,18.63665,
246,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],30,Yes,,3,1,i think so ,Male,English,no,Chrome,Windows,720,1280,9.7023,
246,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],30,Yes,,3,1,i think so ,Male,English,no,Chrome,Windows,720,1280,9.7023,
159,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],72,Yes,,4,2,"

2.50",,English,None that I could discern,Chrome,Windows,720,1280,9.737116667,
159,condition1,,,,,,,,practice_bad,practice_bad,,0.23,,0,0,[],72,Yes,,4,2,"

2.50",,English,None that I could discern,Chrome,Windows,720,1280,9.737116667,
251,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],31,Yes,,3,1,1.59,Male,English,None,Chrome,Windows,1080,1920,6.43475,
251,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],31,Yes,,3,1,1.59,Male,English,None,Chrome,Windows,1080,1920,6.43475,
30,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],,,,-1,-1,,,,,Chrome,Mac,1080,1920,21.44553333,
30,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],,,,-1,-1,,,,,Chrome,Mac,1080,1920,21.44553333,
59,condition1,,,,,,,,practice_good,practice_good,,0.96,,0,0,[],67,Yes,,3,2,,Female,,,Chrome,Windows,720,1280,7.276383333,
59,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],67,Yes,,3,2,,Female,,,Chrome,Windows,720,1280,7.276383333,
210,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],21,Yes,N/A,3,2,As listed,Female,English,No,Chrome,Mac,956,1470,7.1841,
210,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],21,Yes,N/A,3,2,As listed,Female,English,No,Chrome,Mac,956,1470,7.1841,
147,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],57,Yes,,-1,2,1,Female,English ,No,Safari,Mac,1194,834,7.39545,
147,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],57,Yes,,-1,2,1,Female,English ,No,Safari,Mac,1194,834,7.39545,
183,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],65,Yes,,3,0,$5 ,Male,English,no,Chrome,Mac,900,1440,6.682766667,
183,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],65,Yes,,3,0,$5 ,Male,English,no,Chrome,Mac,900,1440,6.682766667,
26,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],33,Yes,no,3,1,$2 ,Female,English,no,Chrome,Windows,1080,1920,5.2834,
26,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],33,Yes,no,3,1,$2 ,Female,English,no,Chrome,Windows,1080,1920,5.2834,
103,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],60,Yes,,3,1,Yes,Female,English,No,Chrome,Windows,1080,1920,7.834333333,
103,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],60,Yes,,3,1,Yes,Female,English,No,Chrome,Windows,1080,1920,7.834333333,
187,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],28,Yes,,4,1,,Female,English,,Chrome,Mac,900,1440,5.710833333,
187,condition1,,,,,,,,practice_bad,practice_bad,,0.12,,0,0,[],28,Yes,,4,1,,Female,English,,Chrome,Mac,900,1440,5.710833333,
158,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],30,Yes,,1,2,$1.50 ,Male,English,No,Chrome,Windows,1080,1920,5.71725,
158,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],30,Yes,,1,2,$1.50 ,Male,English,No,Chrome,Windows,1080,1920,5.71725,
97,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],21,Yes,,1,2,$2 ,Male,English,N/A,Chrome,Windows,1080,1920,11.02276667,
97,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],21,Yes,,1,2,$2 ,Male,English,N/A,Chrome,Windows,1080,1920,11.02276667,
175,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],26,Yes,,2,1,14 British Pounds,Male,English,No problems were experienced. ,Firefox,Windows,1440,2560,7.931866667,
175,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],26,Yes,,2,1,14 British Pounds,Male,English,No problems were experienced. ,Firefox,Windows,1440,2560,7.931866667,
243,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],23,Yes,,3,1,1,Female,English,no,Chrome,Mac,900,1440,6.004683333,
243,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],23,Yes,,3,1,1,Female,English,no,Chrome,Mac,900,1440,6.004683333,
32,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],26,Yes,,4,1,$1.00 ,Female,English,,Chrome,Windows,864,1536,4.784683333,
32,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],26,Yes,,4,1,$1.00 ,Female,English,,Chrome,Windows,864,1536,4.784683333,
256,condition1,,,,,,,,practice_good,practice_good,,0.78,,0,0,[],34,Yes,,3,2,2,Male,English,None.,Chrome,Windows,720,1280,8.276766667,
256,condition1,,,,,,,,practice_bad,practice_bad,,0.04,,0,0,[],34,Yes,,3,2,2,Male,English,None.,Chrome,Windows,720,1280,8.276766667,
248,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],43,Yes,,3,1,ok,Female,English,No,Chrome,Windows,768,1366,6.79105,
248,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],43,Yes,,3,1,ok,Female,English,No,Chrome,Windows,768,1366,6.79105,
112,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],30,Yes,,0,1,2,Female,English,No problems or bugs. ,Firefox,Windows,1080,1920,6.372333333,
112,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],30,Yes,,0,1,2,Female,English,No problems or bugs. ,Firefox,Windows,1080,1920,6.372333333,
224,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],33,Yes,,2,2,$2.00 ,Female,English,No,Chrome,Mac,900,1440,5.9705,
224,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],33,Yes,,2,2,$2.00 ,Female,English,No,Chrome,Mac,900,1440,5.9705,
45,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],34,Yes,None,4,1,2,Male,English,None,Chrome,Windows,1080,1920,5.394266667,
45,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],34,Yes,None,4,1,2,Male,English,None,Chrome,Windows,1080,1920,5.394266667,
217,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],40,Yes,none,3,1,2,Male,english,no,Chrome,Windows,864,1536,8.708316667,
217,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],40,Yes,none,3,1,2,Male,english,no,Chrome,Windows,864,1536,8.708316667,
47,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],29,Yes,none,3,1,$2 ,Male,English,n,Chrome,Windows,768,1360,5.340633333,
47,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],29,Yes,none,3,1,$2 ,Male,English,n,Chrome,Windows,768,1360,5.340633333,
165,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],35,Yes,it went well,3,2,3,Female,english,no,Chrome,Linux,864,1536,7.6574,
165,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],35,Yes,it went well,3,2,3,Female,english,no,Chrome,Linux,864,1536,7.6574,
141,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],34,Yes,,1,2,2,Male,English,,Chrome,Windows,1440,2560,10.04148333,
141,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],34,Yes,,1,2,2,Male,English,,Chrome,Windows,1440,2560,10.04148333,
137,condition1,,,,,,,,practice_good,practice_good,,0.91,,0,0,[],51,Yes,,3,2,1.59,Male,English,no,Chrome,Linux,969,1920,6.770833333,
137,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],51,Yes,,3,2,1.59,Male,English,no,Chrome,Linux,969,1920,6.770833333,
215,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],27,Yes,,2,1,$2 ,Other,English,,Chrome,Windows,864,1536,6.0281,
215,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],27,Yes,,2,1,$2 ,Other,English,,Chrome,Windows,864,1536,6.0281,
257,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],30,Yes,,3,2,$2 ,Female,english,No,Chrome,Windows,900,1600,25.77815,
257,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],30,Yes,,3,2,$2 ,Female,english,No,Chrome,Windows,900,1600,25.77815,
168,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],53,Yes,Thanks,2,1,$17/Hour,Male,English,No,Chrome,Windows,900,1600,7.553666667,
168,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],53,Yes,Thanks,2,1,$17/Hour,Male,English,No,Chrome,Windows,900,1600,7.553666667,
221,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],25,Yes,,1,2,$5 ,Male,,,Chrome,Windows,1440,3440,4.54925,
221,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],25,Yes,,1,2,$5 ,Male,,,Chrome,Windows,1440,3440,4.54925,
41,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],27,Yes,,3,1,1.39,Other,English,no,Chrome,Windows,1080,1920,4.320166667,
41,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],27,Yes,,3,1,1.39,Other,English,no,Chrome,Windows,1080,1920,4.320166667,
102,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],21,Yes,,2,1,$2 ,Female,English,No,Chrome,Mac,900,1440,4.626333333,
102,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],21,Yes,,2,1,$2 ,Female,English,No,Chrome,Mac,900,1440,4.626333333,
25,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],32,Yes,,1,2,$2 ,Female,English,No,Chrome,Linux,768,1366,8.289483333,
25,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],32,Yes,,1,2,$2 ,Female,English,No,Chrome,Linux,768,1366,8.289483333,
24,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],32,Yes,,2,1,$2 ,Female,English,no,Chrome,Linux,750,1200,6.41575,
24,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],32,Yes,,2,1,$2 ,Female,English,no,Chrome,Linux,750,1200,6.41575,
44,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],31,Yes,,3,2,$1.96 ,Male,English,No.,Chrome,Windows,1080,1920,9.129516667,
44,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],31,Yes,,3,2,$1.96 ,Male,English,No.,Chrome,Windows,1080,1920,9.129516667,
17,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],50,Yes,,3,2,2$,Female,English,,Safari,Mac,900,1440,7.616383333,
17,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],50,Yes,,3,2,2$,Female,English,,Safari,Mac,900,1440,7.616383333,
213,condition1,,,,,,,,practice_good,practice_good,,0.96,,0,0,[],29,Yes,,0,1,2,Female,english,no,Chrome,Windows,768,1366,11.01275,
213,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],29,Yes,,0,1,2,Female,english,no,Chrome,Windows,768,1366,11.01275,
145,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],47,Yes,,4,1,,Male,English,,Chrome,Windows,864,1536,10.04155,
145,condition1,,,,,,,,practice_bad,practice_bad,,0.09,,0,0,[],47,Yes,,4,1,,Male,English,,Chrome,Windows,864,1536,10.04155,
139,condition1,,,,,,,,practice_good,practice_good,,0.96,,0,0,[],41,Yes,"Thank you for allowing me to participate in this very interesting task, i hope you have a wonderful evening",1,2,3,Female,english,No,Chrome,Linux,768,1366,22.29333333,
139,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],41,Yes,"Thank you for allowing me to participate in this very interesting task, i hope you have a wonderful evening",1,2,3,Female,english,No,Chrome,Linux,768,1366,22.29333333,
191,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],59,Yes,,3,2,$2 ,Other,English,no,Firefox,Linux,1080,1920,6.9708,
191,condition1,,,,,,,,practice_bad,practice_bad,,0.08,,0,0,[],59,Yes,,3,2,$2 ,Other,English,no,Firefox,Linux,1080,1920,6.9708,
233,condition1,,,,,,,,practice_good,practice_good,,0.94,,0,0,[],48,Yes,,3,2,2,Male,English,no,Chrome,Windows,768,1366,20.20293333,
233,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],48,Yes,,3,2,2,Male,English,no,Chrome,Windows,768,1366,20.20293333,
66,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],52,Yes,,3,2,2,Female,English,No,Chrome,Windows,820,1024,5.305783333,
66,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],52,Yes,,3,2,2,Female,English,No,Chrome,Windows,820,1024,5.305783333,
180,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],35,Yes,No comments,3,1,2,Female,English,None that I noticed,Chrome,Windows,768,1366,7.695933333,
180,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],35,Yes,No comments,3,1,2,Female,English,None that I noticed,Chrome,Windows,768,1366,7.695933333,
108,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],31,Yes,,2,2,3,Male,English,,Chrome,Windows,1080,1920,6.252166667,
108,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],31,Yes,,2,2,3,Male,English,,Chrome,Windows,1080,1920,6.252166667,
171,condition1,,,,,,,,practice_good,practice_good,,0.91,,0,0,[],41,Yes,Thank You,1,2,1.75,Female,English,no,Chrome,Windows,768,1366,16.89168333,
171,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],41,Yes,Thank You,1,2,1.75,Female,English,no,Chrome,Windows,768,1366,16.89168333,
155,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],58,Yes,,3,1,1.5,Female,English,no,Firefox,Windows,1080,1920,8.36615,
155,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],58,Yes,,3,1,1.5,Female,English,no,Firefox,Windows,1080,1920,8.36615,
234,condition1,,,,,,,,practice_good,practice_good,,0.95,,0,0,[],50,Yes,none,3,2,10,Female,english,no,Chrome,Windows,768,1366,15.87885,
234,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],50,Yes,none,3,2,10,Female,english,no,Chrome,Windows,768,1366,15.87885,
49,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],30,Yes,,2,1,$2.00 ,Male,English,No issues,Chrome,Linux,768,1366,7.169966667,
49,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],30,Yes,,2,1,$2.00 ,Male,English,No issues,Chrome,Linux,768,1366,7.169966667,
130,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],21,Yes,,2,2,$2.00 ,Female,English,No,Chrome,Windows,768,1366,8.615166667,
130,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],21,Yes,,2,2,$2.00 ,Female,English,No,Chrome,Windows,768,1366,8.615166667,
223,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],33,Yes,,3,2,1.5,Female,english,none,Chrome,Windows,768,1366,10.12251667,
223,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],33,Yes,,3,2,1.5,Female,english,none,Chrome,Windows,768,1366,10.12251667,
229,condition1,,,,,,,,practice_good,practice_good,,0.9,,0,0,[],38,Yes,it was fun,1,2,1,Female,english,no,Chrome,Linux,667,1187,9.6015,
229,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],38,Yes,it was fun,1,2,1,Female,english,no,Chrome,Linux,667,1187,9.6015,
111,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],32,Yes,N/A,2,2,Whatever is being paid,Female,English,N/A,Chrome,Windows,864,1536,8.86535,
111,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],32,Yes,N/A,2,2,Whatever is being paid,Female,English,N/A,Chrome,Windows,864,1536,8.86535,
22,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],214,No,,1,1,$2 ,Male,English,,Chrome,Windows,1080,1920,22.4382,
22,condition1,,,,,,,,practice_bad,practice_bad,,0.03,,0,0,[],214,No,,1,1,$2 ,Male,English,,Chrome,Windows,1080,1920,22.4382,
154,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],60,Yes,,2,2,1.59,Female,English,No,Firefox,Windows,1080,1920,6.600133333,
154,condition1,,,,,,,0.63,practice_bad,practice_bad,,0.08,,0,1,[],60,Yes,,2,2,1.59,Female,English,No,Firefox,Windows,1080,1920,6.600133333,
189,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],33,Yes,I enjoyed this.  Although I felt like I was judging more harshly as the experiment continued.,4,2,1,Female,English,no,Chrome,Windows,864,1536,6.880766667,
189,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],33,Yes,I enjoyed this.  Although I felt like I was judging more harshly as the experiment continued.,4,2,1,Female,English,no,Chrome,Windows,864,1536,6.880766667,
110,condition1,,,,,,,,practice_good,practice_good,,0.99,,0,0,[],48,Yes,,3,2,,Male,English,none,Firefox,Windows,768,1366,12.56796667,
110,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],48,Yes,,3,2,,Male,English,none,Firefox,Windows,768,1366,12.56796667,
